ID,Group,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95,X96,Y96,X97,Y97,X98,Y98,X99,Y99
Lunar-Crater_Lomonosov,Lunar_crater,90276.921,239817.69,96429.312,236553.156,102330.585,232786.386,109110.771,231028.56,115514.28,228266.262,122420.025,229521.852,129325.77,231028.56,136357.074,231530.796,143137.26,230024.088,149791.887,227638.467,155316.483,223495.02,162222.228,221988.312,168876.855,219853.809,174401.451,215584.803,179674.929,211064.679,186706.233,209809.089,193611.978,209181.294,199513.251,205414.524,204033.375,200141.046,207172.35,193988.655,211441.356,188338.5,217342.629,184446.171,221486.076,178921.575,225755.082,173271.42,227010.672,166491.234,230024.088,160213.284,231154.119,153558.657,228015.144,147155.148,224373.933,141504.993,227512.908,135478.161,228015.144,128446.857,227764.026,121289.994,228517.38,114384.249,228642.939,107352.945,227136.231,100447.2,227387.349,93541.455,225001.728,86886.828,222741.666,80357.76,220230.486,73828.692,216965.952,67676.301,211818.033,63030.618,208051.263,57129.345,204410.052,50976.954,199136.574,46456.83,193611.978,41936.706,187459.587,38672.172,182186.109,34026.489,176410.395,30134.16,169755.768,28501.893,163226.7,28125.216,156697.632,26116.272,149540.769,25488.477,142760.583,24232.887,136357.074,21219.471,129451.329,20968.353,122420.025,20466.117,115639.839,21847.266,109989.684,25990.713,103335.057,28250.775,96680.43,30636.396,89774.685,32017.545,83496.735,35030.961,78223.257,39676.644,71317.512,40932.234,66044.034,45326.799,61272.792,50474.718,57380.463,56375.991,52358.103,61147.233,47084.625,65918.475,41560.029,70313.04,38044.377,76214.313,34026.489,81990.027,30761.955,88142.418,28250.775,94671.486,25488.477,101200.554,24232.887,108231.858,22851.738,115137.603,22600.62,122168.907,19461.645,128195.739,17201.583,134975.925,17201.583,141630.552,19336.086,148034.061,21470.589,154814.247,24860.682,160841.079,30887.514,163728.936,30385.278,170509.122,30385.278,177414.867,31766.427,184320.612,36663.228,189217.413,42313.383,193109.742,48465.774,195997.599,52860.339,201271.077,58510.494,205414.524,63783.972,210185.766,68931.891,214831.449,71819.748,221234.958,75712.077,226759.554,77972.139,233288.622,83873.412,236929.833
Lunar-Crater_Macrobius,Lunar_crater,51753.80876,14848.28609,49386.69068,15171.07492,48149.33351,17376.79857,46320.19682,18883.14644,43791.68433,19098.33899,41854.95136,20443.29244,39595.42957,21573.05334,37120.71522,21895.84217,34592.20273,21949.6403,32763.06604,23509.78631,31579.50701,25554.11555,30126.95728,27652.24293,28782.00383,29750.37031,26845.27086,31364.31445,24800.94162,32924.46046,23186.99748,34807.39529,21949.6403,37013.11894,20873.67754,39272.64074,19636.32037,41478.3644,19367.32968,43953.07875,18129.97251,45943.60985,16462.23023,47772.74654,16085.64326,50086.06648,15117.27678,52291.79014,15117.27678,54766.50448,15224.87305,57295.01697,15063.47864,59769.73132,16247.03768,61867.8587,16300.83581,64234.97677,16354.63395,66763.48926,16408.43209,69238.20361,17699.5874,71121.13844,19851.51292,72304.69747,20981.27382,74402.82485,22057.23658,76662.34665,23402.19003,78814.27217,23886.37327,81235.18838,25823.10624,82849.13252,28028.8299,84032.69156,30288.35169,85108.65432,32547.87349,86238.41521,34538.4046,87744.76308,36367.54129,89520.10163,38519.46681,90811.25694,40886.58488,91618.22901,43361.29923,92210.00853,45836.01358,92747.98991,48364.52606,92855.58619,50785.44227,93393.56757,53313.95476,93124.57688,55788.66911,93285.97129,58317.18159,93339.76943,60791.89594,93016.9806,63266.61029,92640.39364,65795.12277,92317.60481,68216.03898,92747.98991,70690.75333,92586.5955,72304.69747,91241.64205,73111.66954,88928.32211,74456.62299,86937.79101,76393.35596,85323.84687,77845.90569,83225.71949,79567.4461,81557.97721,81557.97721,80105.42748,83064.32507,78114.89638,84570.67294,76070.56713,85431.44314,73757.2472,86776.39659,71659.11982,88659.33142,69991.37754,90004.28487,67839.45202,90918.85322,65526.13208,91672.02715,63105.21587,92102.41226,60630.50153,92425.20108,58101.98904,92801.78805,55573.47655,92909.38433,53044.96407,92747.98991,50570.24972,92102.41226,48095.53537,91134.04577,45782.21544,90111.88115,43468.8955,89627.69791,40994.18116,88605.53329,38680.86122,87206.7817,36690.33012,85485.24128,34807.39529,83709.90273,33085.85487,81880.76604,31364.31445,79728.84052,30019.361,77845.90569,28405.41686,76178.16341,26522.48203,74402.82485,24693.34534,72466.09189,23133.19934,70367.9645,21680.64961,68162.24085,20497.09058,65741.32464,19797.71478,63212.81215,19474.92596,60791.89594,18721.75202,58424.77787,17968.57809,56434.24676,16462.23023,54174.72497,15386.26747
Lunar-Crater_Magelhaens,Lunar_crater,53567.03751,17106.99188,52244.01476,16399.32854,50797.92012,15907.04101,49474.89737,15199.37767,48213.41056,14368.64246,47505.74722,13168.69159,46121.18853,12522.5642,44736.62983,11907.20478,43475.14302,11076.46956,42121.3523,10368.80623,40798.32955,9568.838981,39475.30679,8830.407677,37998.44419,8368.888112,36490.81361,8245.816228,35013.951,8061.208402,33567.85636,7568.920866,32029.45781,7415.081011,30521.82723,7476.616953,29014.19665,7784.296663,27568.10202,8215.048257,26060.47144,8553.495938,24645.14477,9045.783474,23445.1939,9968.822604,22122.17115,10738.02188,20922.22028,11691.82898,19568.42956,12307.1884,18337.71072,13168.69159,17076.22391,13999.42681,15876.27304,14860.92999,14830.16202,15968.57695,13968.65883,17199.29579,12737.93999,17968.49506,11814.90086,19076.14202,11630.29304,20553.00463,11138.0055,21968.33129,11014.93362,23506.72984,10953.39768,25045.12839,10799.55782,26552.75897,10122.66246,27906.5497,9476.535068,29291.10839,9076.551445,30737.20303,8553.495938,32121.76172,8030.440431,33506.32042,7876.600576,35013.951,7968.904489,36490.81361,8830.407677,37752.30042,9907.286662,38829.1794,9568.838981,40182.97013,10491.87811,41259.84911,11968.74072,41567.52882,13384.06739,42152.12027,13999.42681,43505.91099,14984.00188,44582.78998,15937.80898,45751.97288,16768.5442,47013.45969,17660.81535,48244.17853,18829.99825,49228.7536,20245.32492,49751.80911,21476.04376,50644.08027,22737.53057,51505.58345,24060.55332,52305.5507,25106.66434,53413.19766,26245.07926,54243.93287,27752.70984,54490.07664,29198.80448,54920.82824,30737.20303,55043.90012,32244.83361,55105.43606,33752.46419,54859.29229,35167.79085,54336.23679,36644.65346,53905.48519,38121.51607,53597.80548,39259.931,52643.99838,40490.64984,51844.03114,41629.06476,50828.68809,42859.7836,49967.1849,44152.03839,49197.98563,45136.61346,48028.80273,46182.72447,46921.15578,46982.69172,45813.50882,48274.9465,45013.54157,49444.1294,44028.9665,50521.00838,42982.85549,50674.84824,41505.99288,51013.29592,40029.13027,51444.04751,38613.80361,52490.15853,37506.15665,52982.44606,36090.82998,53259.3578,34613.96738,53905.48519,33198.64071,54490.07664,31814.08201,54890.06026,30337.21941,55351.57983,28860.3568,55628.49157,27383.49419,55720.79548,25875.86361,55505.41968,24368.23303,55105.43606,22860.60245,54705.45244,21383.73985,54336.23679,19906.87724,54243.93287,18399.24666
Lunar-Crater_Mairan,Lunar_crater,47025.28042,54757.73655,48286.36769,53762.14134,49680.20098,52965.66517,50874.91523,51870.51044,52003.25647,50742.1692,53164.78421,49580.64146,54160.37942,48352.7407,54857.29607,46892.53439,55487.8397,45399.14158,55952.4508,43872.56225,56516.62142,42379.16944,56682.55396,40786.2171,57113.97855,39226.45127,57313.09759,37633.49894,57512.21663,36073.73311,57777.70869,34480.78077,57943.64122,32887.82844,58341.87931,31328.06261,58375.06581,29735.11027,58341.87931,28108.97143,58076.38725,26516.01909,57611.77615,24989.43977,57080.79204,23462.86045,56649.36745,21903.09462,56052.01032,20409.70181,55288.72066,18982.682,54492.24449,17588.84871,53529.83579,16294.57494,52268.74853,15265.79322,50974.47475,14303.38452,49613.82797,13440.53534,48319.55419,12544.49965,47290.77248,11316.59889,46029.68521,10287.81717,44768.59794,9292.22196,43275.20513,8827.610862,41748.62581,8329.813257,40222.04648,7732.456131,38728.65367,7135.099005,37301.63387,6404.995851,35808.24105,6736.860921,34215.28872,6969.16647,32589.14987,6736.860921,31095.75706,7201.472019,29735.11027,8064.321201,28341.27698,8860.797369,26814.69766,9225.848946,25354.49135,9657.273537,23794.72552,9922.765593,22434.07873,10785.61478,21040.24544,11548.90444,19513.66612,12079.88855,18285.76536,13141.85677,16925.11857,14037.89246,15564.47178,14867.55514,14303.38452,15863.15035,13307.78931,17124.23761,12544.49965,18484.8844,12046.70204,20011.46372,11515.71793,21538.04304,10752.42827,22931.87634,10321.00368,24491.64217,9790.019565,26018.22149,9424.967988,27611.17382,9126.289425,29170.93965,8860.797369,30763.89199,8827.610862,32323.65782,8495.745792,33916.61015,8495.745792,35509.56249,8893.983876,37069.32832,9590.900523,38496.34812,10055.51162,40022.92744,10851.98779,41383.57423,11781.20999,42677.848,12677.24567,44005.30828,13739.2139,45133.64952,14635.24959,46427.92329,15597.65829,47689.01056,16792.37254,48750.97878,17821.15426,49978.87954,18982.682,51074.03427,20044.65023,52335.12154,21172.99147,53330.71675,22666.38428,53928.07388,24192.9636,54492.24449,25586.7969,55255.53416,27013.8167,55952.4508,28374.46349,56815.29998,29967.41582,56815.29998,31527.18165,57147.16505,33120.13399,57313.09759,34679.89982,57678.14917,36272.85215,57479.03012,37799.43147,57014.41903,39292.82429,56383.87539,40819.40361,55852.89128,42379.16944,55653.77224,44005.30828,55720.14525,45565.07411,55321.90717
Lunar-Crater_Maurolycus,Lunar_crater,123531.4233,19339.0573,119186.5249,17464.78743,114500.8502,17975.95194,110241.146,16101.68207,105725.8595,14568.18854,101806.9316,12097.56007,97547.22733,10819.6488,92861.55265,11245.61922,88687.04249,13119.88909,84682.92049,15079.35305,80167.63399,16101.68207,76759.87059,19168.66913,72840.94268,21809.68576,68155.268,22406.04436,63725.17558,22917.20887,59806.24767,25558.2255,55461.34934,27432.49537,51372.03326,29817.92975,46771.55267,28965.9889,42085.87799,28540.01848,38337.33825,30499.48243,35696.32162,34503.60443,32544.14047,38081.756,28965.9889,41148.74306,26410.16635,44897.2828,25217.44916,49497.76339,24280.31423,54183.43806,24024.73197,58954.30682,21042.939,62702.84656,17975.95194,66280.99813,15334.9353,70285.12013,14908.96488,74885.60072,16698.04066,79315.69314,17635.1756,83916.17373,18572.31053,88516.65432,17805.56377,93202.32899,18231.53419,97802.80958,19424.25138,102403.2902,23087.59704,105385.0831,24365.50831,109644.7874,23769.14972,114330.4621,25217.44916,118845.7486,26750.94269,123361.0351,28114.04805,127876.3216,29732.73567,132306.414,32629.33456,136140.1478,36633.45655,138695.9704,39444.86136,142444.5101,43448.98335,144915.1386,47282.71718,147726.5434,51031.25692,150708.3364,55716.93159,151560.2772,60147.02401,152923.3826,64065.95192,155734.7874,68155.268,157864.6395,72755.74859,159227.7449,77441.42327,160164.8798,82212.29203,160164.8798,86983.16079,159994.4916,91668.83546,159312.939,96269.31605,158120.2218,100869.7966,156671.9223,105385.0831,155138.4288,109304.0111,152497.4122,112711.7745,149174.8428,117141.8669,147556.1552,121657.1534,146022.6617,125661.2754,143552.0332,128302.292,139888.6876,128302.292,135884.5656,132136.0258,133158.3549,135884.5656,130602.5323,138525.5822,126683.6044,140144.2698,122338.7061,141933.3456,117993.8077,145255.9149,114586.0443,148663.6783,111263.475,151986.2476,107940.9057,154542.0702,103936.7837,154116.0998,99336.30311,155394.011,94906.21069,157609.0573,90646.50644,159738.9094,86386.80219,159909.2975,81871.51569,158631.3863,77271.0351,155223.6229,74289.24212,151986.2476,71477.83732,151730.6654,66792.16264,150708.3364,62276.87614,148578.4842,58017.17189,145341.109,54609.40849,143126.0628,50349.70424,140570.2403,46430.77633,137418.0591,42852.62476,133925.1016,39530.05544,131113.6968,35696.32162,128728.2624,31607.00554,128387.4861,26921.33086,127024.3807,22406.04436
Lunar-Crater_Meggers,Lunar_crater,245896.8608,133512.7921,245248.7404,126642.7164,243822.8757,119772.6407,241878.5146,112902.565,239545.2814,106162.1133,235397.3111,100847.5265,231378.965,95014.44331,229953.1002,88144.3676,228916.1076,81144.66782,226323.6262,74663.46432,222953.4004,68441.50896,219712.7987,62219.5536,216472.1969,55867.97417,214268.5877,49257.1466,209861.3693,43812.93566,204676.4065,39016.84507,200398.8122,33313.38599,193658.3606,31239.40087,186788.2849,29424.66389,180436.7054,26313.68621,174085.126,23073.08446,167733.5466,19962.10678,160993.0949,18406.61794,153863.7711,18147.3698,146734.4472,18276.99387,139864.3715,19573.23457,132864.6718,20610.22713,125864.972,22036.0919,118865.2722,22813.83632,111995.1965,24239.70109,105643.6171,24369.32516,98773.54134,23850.82888,91773.84156,24758.19737,87885.11946,30072.78424,83348.27701,34220.75448,76348.57723,35516.99518,69478.50152,37072.48402,64682.41093,42127.82275,59108.57592,46405.41706,52627.37242,49257.1466,46535.04113,52627.37242,43035.19124,58590.07964,39276.09321,64423.16279,35387.37111,70385.87001,34350.37855,77385.56979,33831.88227,84514.89364,36424.36367,90607.22493,38109.47658,97218.0525,36035.49146,103828.8801,35516.99518,110828.5799,29943.16017,114328.4297,26832.18249,120291.137,30072.78424,126253.8442,33702.2582,131568.4311,33443.01006,138568.1308,32794.88971,145697.4547,30850.52866,152437.9063,31369.02494,159437.6061,34091.13041,165918.8096,39794.58949,169677.9076,46146.16892,172529.6372,51849.628,176807.2315,53405.11684,183547.6831,54830.98161,190547.3829,60923.3129,193010.2402,65071.28314,198713.6993,69737.74966,204157.9103,75830.08095,207398.512,82311.28445,210250.2415,88792.48795,212064.9785,95792.18773,213490.8433,102662.2634,214657.4599,109273.091,217120.3173,113939.5575,222434.9041,120680.0092,223471.8967,127420.4608,225675.5059,134420.1606,226323.6262,141549.4844,226712.4984,148549.1842,227490.2429,155419.2599,229304.9798,162030.0875,228656.8595,167085.4262,223860.7689,173177.7575,220101.6709,177584.9759,214787.084,181862.5702,209083.6249,187306.7812,204546.7825,194176.8569,203380.1658,200528.4363,200658.0604,205583.775,196121.2179,211157.61,191843.6236,216083.3247,186917.9089,221397.9116,182640.3146,224897.7615,176547.9833,228786.4836,170714.9002,233582.5741,165789.1855,236175.0555,159567.2302,239804.5295,153604.523,242008.1387,146993.6954,243563.6275,140123.6197
Lunar-Crater_Millikan,Lunar_crater,339007.2347,113258.7982,333430.8253,104605.7491,324777.7762,99413.91966,317663.047,92491.48038,312278.9275,83838.43128,307471.678,74800.80222,303818.1684,65570.88318,296511.1492,58840.73388,286512.0702,56533.25412,276897.5712,52687.45452,269975.1319,45380.43528,261129.7928,41534.63568,250746.1339,41919.21564,241131.6349,44995.85532,232094.0059,40573.18578,222094.9269,37881.12606,211903.558,38265.70602,201904.479,39034.86594,191713.1101,37881.12606,181906.3211,34804.48638,172099.5321,31920.13668,165753.9628,39419.4459,156716.3337,42303.7956,146524.9648,42303.7956,136141.3058,42111.50562,126526.8068,38650.28598,116527.7279,36342.80622,106720.9389,38265.70602,103644.2992,47111.0451,99990.7896,56725.5441,92683.77036,61340.50362,84030.72126,66532.33308,77685.15192,74608.51224,75762.25212,84799.88118,75185.38218,94798.96014,73454.77236,104413.4591,64801.72326,109605.2886,55956.38418,114989.408,49033.9449,122681.0072,42496.08558,130564.8964,39227.15592,140371.6854,38265.70602,150370.7644,36150.51624,160369.8433,40957.76574,168830.6024,40188.60582,179021.9714,40573.18578,188444.1804,38650.28598,198443.2594,42496.08558,207480.8884,44803.56534,217479.9674,49803.10482,226133.0165,55379.51424,234401.4856,58648.4439,244400.5646,65378.5932,251323.0039,72493.32246,258822.3131,77492.86194,267283.0722,80954.08158,276705.2812,85569.0411,285166.0403,94606.67016,289973.2898,97106.4399,299780.0788,104221.1692,307087.0981,114220.2481,308240.8379,120950.3974,314970.9872,129603.4465,319009.0768,139794.8155,318432.2069,149986.1844,316701.5971,160177.5533,317278.467,170176.6323,319585.9468,179983.4213,322662.5864,188636.4704,328046.7059,198827.8393,329585.0257,209019.2083,329969.6057,219210.5772,331315.6355,228055.9163,326892.966,237478.1253,322470.2965,246131.1744,317470.757,254399.6435,311509.7676,262668.1127,305548.7782,270167.4219,298241.759,277859.0211,292280.7696,286704.3602,287281.2301,293626.7995,279781.9209,301318.3987,272859.4816,309202.2878,266129.3323,314778.6973,257668.5732,319970.5267,248630.9441,323239.4564,238824.1552,325354.6462,228825.0762,331507.9255,223633.2467,338622.6548,217864.5473,338430.3648,207865.4684,335353.7251,197866.3894,332469.3754,188059.6004,331315.6355,177868.2315,336122.885,169215.1824,342276.1644,161908.1632,343622.1943,152101.3742,344006.7742,143063.7451,342660.7444,133256.9561,341891.5844,122873.2972
Lunar-Crater_Neper,Lunar_crater,111464.6861,24382.90008,104814.8042,29766.13776,96898.27824,33882.73128,89456.7438,38315.98584,83915.1756,45282.52872,76473.64116,50190.77484,71723.72556,57473.97876,67607.13204,65390.50476,62065.56384,72515.37816,56365.66512,79006.92948,47815.81704,81698.54832,39424.29948,84390.16716,34991.04492,91673.37108,37999.3248,99906.55812,32932.74816,107031.4315,27391.17996,113997.9744,25016.22216,122389.492,22324.60332,130781.0095,22957.9254,139489.1881,21374.6202,147880.7057,24066.23904,155955.5622,24066.23904,164030.4187,24066.23904,173055.2584,25332.8832,181921.7675,29449.47672,189838.2935,28499.4936,198546.4721,30874.4514,206779.6591,34991.04492,214696.1851,37999.3248,223087.7027,40849.27416,231479.2202,45915.8508,238920.7547,51615.74952,245095.645,58740.62292,250637.2132,65548.83528,256495.4424,72515.37816,262037.0106,80273.57364,266153.6041,86923.45548,270903.5197,91990.03212,277395.071,100856.5412,278503.3847,109564.7198,281036.673,117481.2458,284994.936,124922.7803,289903.1821,133472.6284,291169.8263,142339.1375,291011.4958,150572.3245,294336.4367,159438.8336,295761.4114,168305.3428,295286.4198,176696.8603,292278.1399,184771.7168,289111.5295,192846.5734,285311.597,201238.0909,282936.6392,210262.9306,282619.9782,218496.1176,279770.0288,225462.6605,274228.4606,232429.2034,269003.5535,237970.7716,262037.0106,245412.306,257445.4255,253170.5015,253487.1625,259187.0612,246837.2807,263145.3242,239712.4073,266786.9262,232270.8728,270903.5197,224829.3384,271695.1723,215962.8293,275495.1048,208204.6338,281669.9951,201871.413,284836.6055,193796.5565,288636.538,186671.6831,288161.5464,177646.8434,286261.5802,168938.6648,284361.6139,160388.8168,279136.7068,153105.6128,280878.3425,144397.4342,281511.6646,135689.2556,280086.6899,126822.7465,279928.3594,117797.9069,278503.3847,109089.7283,274228.4606,101489.8633,269795.2061,93731.66784,266311.9346,85656.81132,258078.7476,82965.19248,251112.2047,77423.62428,243829.0008,72357.04764,240979.0514,64598.85216,239554.0768,55890.67356,234962.4917,48765.80016,226254.3131,48290.8086,218179.4566,50824.09692,210737.9221,46390.84236,203771.3792,41799.25728,194746.5396,41324.26572,186355.022,38315.98584,178438.496,34357.72284,170205.309,30716.12088,161497.1304,28816.15464,153105.6128,25649.54424,144872.4258,22166.2728,136005.9167,21057.95916,127139.4076,21532.95072,119856.2036,26124.5358
Lunar-Crater_Nernst,Lunar_crater,109194.2412,29809.70384,101417.7968,34021.9446,93803.36154,38234.18536,88295.0467,43418.48168,83758.78742,50870.90764,75820.33368,54921.13914,70960.05588,62049.54658,67557.86142,70150.00958,59457.39842,72256.12996,53463.0558,77602.43554,48278.75948,84568.83372,43094.46316,91697.24116,38396.19462,98987.65786,34994.00016,106926.1116,32563.86126,115350.5931,31429.79644,124099.0932,29161.6668,132523.5747,23005.31492,138841.9358,19279.10194,146618.3803,23005.31492,154556.834,26245.50012,162657.297,27865.59272,171243.7878,26407.50938,179992.2879,27055.54642,188740.7879,29485.68532,197165.2694,30133.72236,205913.7695,32077.83348,214500.2602,34183.95386,223086.751,38072.1761,231025.2048,42122.4076,238801.6492,48602.778,244795.9919,54597.12062,251276.3623,61077.49102,257270.7049,67557.86142,263103.0382,73066.17626,269745.4179,79708.55592,275577.7513,85378.88002,282382.1402,92345.2782,287728.4458,100607.7505,289510.5476,108870.2227,292102.6958,116970.6857,292588.7236,125395.1672,295180.8717,133333.621,298097.0384,141272.0747,301499.2329,149372.5377,298907.0847,156500.9452,293722.7884,163953.3711,289348.5384,172377.8526,287242.418,180640.3249,284002.2328,188902.7972,284812.2791,197165.2694,285298.3069,204455.6861,280276.0198,212556.1491,276873.8253,220818.6214,273633.6401,229081.0936,270393.4549,236857.5381,266181.2142,243337.9085,260186.8716,251114.353,256298.6493,257918.7419,250790.3345,260834.9086,242527.8622,267315.279,236857.5381,269907.4272,228595.0659,272661.5846,220332.5936,278331.9087,213528.2047,284002.2328,206723.8158,288376.4828,199109.3805,290482.6032,190522.8898,288862.5106,182098.4082,287242.418,173673.9267,289186.5291,165087.4359,289672.5569,156176.9266,289834.5661,147428.4266,288052.4643,138679.9266,288700.5013,130093.4358,284812.2791,122641.0098,276387.7976,120372.8802,272985.6031,112596.4357,267801.3068,106440.0838,264885.1401,98177.61156,261158.9271,90239.15782,254192.5289,85378.88002,249494.2604,77926.45406,245930.0567,69825.99106,240097.7233,63183.6114,232807.3066,58323.3336,224868.8529,54921.13914,217254.4177,50708.89838,209315.9639,47792.7317,200729.4731,45848.62058,191980.9731,44552.5465,183718.5008,41636.37982,175942.0564,37262.1298,167355.5656,35804.04646,159903.1396,31753.81496,150992.6303,31915.82422,142892.1673,28999.65754,134629.6951,26245.50012,125881.195,25435.45382,117132.695,25921.4816
Lunar-Crater_Ohm,Lunar_crater,35655.96712,63527.88508,33396.08188,69679.7949,31512.84418,75831.70472,26365.3278,80100.37684,22849.95076,85750.08994,26114.22944,90897.60632,27997.46714,97300.6145,30131.8032,103452.5243,32140.59008,109604.4341,31512.84418,116007.4423,27369.72124,121029.4095,24230.99174,126930.221,23352.14748,133584.3275,23477.69666,140112.8849,24607.63928,146515.8931,25360.93436,153169.9996,27118.62288,159698.557,29127.40976,166101.5651,32391.68844,171751.2782,35655.96712,177526.5405,37790.30318,183803.9995,41180.13104,189704.811,46453.1966,193722.3847,51098.51626,198493.2536,55367.18838,203766.3191,61016.90148,207156.147,66038.86868,211675.9175,71186.38506,216070.1388,77212.7457,218581.1224,83113.55716,221468.7535,88888.81944,224858.5814,95417.3768,226239.6224,101569.2866,228625.0568,107344.5489,232140.4338,113496.4587,234651.4174,120150.5653,235530.2617,126679.1226,234400.3191,133458.7783,234274.7699,139736.2373,232642.6305,146139.2455,230633.8437,151412.3111,226867.3683,156936.475,223351.9912,161707.3438,218706.6716,166227.1143,213935.8027,172630.1225,212429.2126,179158.6799,213559.1552,185059.4913,210671.524,189830.3602,206026.2044,195354.5241,202385.2782,200376.4913,197865.5077,204770.7126,193094.6388,209416.0322,188198.2208,213182.5076,182799.6061,215567.9421,176522.1471,218581.1224,170495.7864,220213.2617,163967.2291,220338.8109,157313.1225,222473.147,151035.6635,223728.6388,144507.1062,226867.3683,138606.2947,227118.4666,132077.7374,225737.4256,125674.7292,226365.1715,119020.6226,226490.7207,112366.5161,224984.1306,105837.9587,223603.0896,99309.40138,220589.9093,93283.04074,217074.5322,87758.87682,212680.3109,82988.00798,209290.4831,77463.84406,204268.5159,72944.07358,198869.9011,69052.049,193220.188,65285.5736,186942.729,63151.23754,181293.0159,59635.8605,175015.5569,57375.97526,170370.2373,52730.6556,164469.4258,50345.22118,158568.6143,47332.04086,154048.8439,42561.17202,148650.2291,38794.69662,141996.1226,37664.754,135467.5652,36283.71302,128687.9095,36283.71302,122159.3521,35279.31958,116007.4423,34274.92614,109981.0817,36660.36056,103829.1719,38543.59826,97175.06532,38418.04908,90646.50796,39673.54088,85624.54076,44067.76218,79723.7293,41431.2294,73195.17194,41556.77858,67419.90966,44695.50808,62774.59,49215.27856,58631.46706,54111.69658,53232.85232,57752.6228,48085.33594,60891.3523,41556.77858,61644.64738
Lunar-Crater_Pogson,Lunar_crater,153455.2554,91503.04084,152410.0493,87797.31022,150794.7309,84376.63579,148134.2063,81621.09251,145283.6443,79055.58669,142338.0635,76585.0996,140247.6514,73449.48138,137777.1643,70598.91936,136256.8646,67178.24494,133691.3587,64327.68292,130650.7593,61952.21457,127800.1972,59291.69002,125044.6539,56631.16546,121909.0357,54445.73458,118393.3426,52925.43484,115257.7243,50740.00396,112407.1623,48174.49814,109461.5816,45704.01105,105850.8697,44373.74878,102050.1203,43708.61764,98724.46463,42188.3179,94828.69653,41998.28043,91027.94717,41808.24296,87132.17908,41618.20549,83331.42972,41713.22423,79435.66162,41618.20549,75729.931,42473.3741,72024.20037,43423.56144,68508.50721,44848.84245,64802.77659,45989.06726,62142.25204,48839.62928,61002.02723,52355.32243,58341.50268,55015.84699,55205.88445,57296.2966,51690.1913,55966.03433,47984.46067,55205.88445,44278.73004,55015.84699,41143.11182,57201.27787,38862.66221,60051.83989,37437.3812,62997.42064,38387.56854,66703.15127,36487.19386,69648.73202,34966.89411,73069.40645,33731.65057,76680.11834,32971.5007,80480.8677,33161.53817,84281.61706,33351.57563,88177.38515,31831.27589,91598.05958,30215.95741,95113.75273,29645.84501,98914.50209,28790.6764,102620.2327,28410.60147,106516.0008,28125.54526,110316.7502,27840.48906,114117.4995,28600.63893,117918.2489,30215.95741,121338.9233,33446.59437,123049.2605,36677.23132,125139.6727,39052.69967,128085.2534,41523.18676,131030.8342,44468.76751,133596.34,47509.367,135876.7896,50264.91029,138442.2954,53210.49104,140912.7825,56631.16546,142528.101,59956.82115,144238.4382,63757.57051,144333.4569,67273.26367,145853.7567,71074.01303,145948.7754,74684.72492,146518.8878,78105.39935,148134.2063,80480.8677,150984.7683,83331.42972,153360.2367,87227.19781,153360.2367,90742.89097,151934.9557,94258.58413,150509.6747,98059.33349,149844.5435,101670.0454,148704.3187,105185.7385,147184.019,108511.3942,145568.7005,112312.1436,144808.5506,116017.8742,143858.3633,119248.5112,142243.0448,122669.1856,140532.7076,126184.8788,138917.3891,128750.3846,136446.902,129415.5157,132646.1527,131790.9841,129700.5719,135116.6397,127990.2347,137967.2018,125329.7101,139487.5015,121909.0357,141577.9137,118583.38,143193.2321,115257.7243,144238.4382,111647.0125,147279.0377,109366.5628,149654.5061,106230.9446,151079.7871,102715.2515,152505.0681,99104.53956,152695.1055,95303.7902
